counter,start,storeDLT,storeKfrags,finish
0,2867,11522,111,67,108
8,2815,15238,114,69,116
5,2953,30823,111,61,102
19,23756,21045,111,74,114
2,24219,31220,109,65,112
12,35551,31666,110,69,112
1,35376,43977,111,72,103
18,34004,58103,110,62,104
4,31907,61368,111,59,102
10,31889,73692,111,66,105
9,32348,86052,113,72,104
3,32018,94214,111,64,105
13,23335,103292,118,63,108
16,23955,114625,110,62,104
6,38940,100524,124,85,126
7,111370,13923,137,66,107
17,97370,30763,110,64,107
15,88894,26084,131,61,101
11,68741,36948,110,65,109
14,47865,45919,125,59,102
