counter,start,storeDLT,storeKfrags,finish
0,2974,5948,115,67,119
4,4700,15061,112,66,113
8,4353,24930,124,67,106
2,5123,32213,109,74,107
10,3602,40574,118,72,112
7,4532,48983,113,65,105
1,13594,50902,116,66,109
18,53409,18255,134,60,106
13,54964,24384,121,61,109
17,52562,35417,118,96,105
9,50950,46161,110,67,123
3,49077,53057,114,64,104
15,48199,61410,114,61,109
5,56058,66217,114,64,109
12,44076,68674,118,60,109
6,35922,82847,128,81,105
11,29153,84445,111,58,109
14,20332,94051,115,78,103
16,18410,102354,118,61,107
19,50229,74657,130,68,111
