counter,start,storeDLT,storeKfrags,finish
0,2974,6163,123,68,153
4,4700,14007,112,64,117
8,4353,21552,114,61,108
2,5123,30792,110,67,116
10,3602,39463,133,66,109
7,4532,47945,110,72,114
1,13594,50027,110,61,104
18,53409,17819,115,71,105
13,54964,27500,110,62,104
17,52562,34284,116,65,109
9,50950,43481,110,65,111
3,49077,52373,113,66,117
15,48199,61191,110,62,114
5,56058,58268,183,70,106
12,44076,67671,117,75,107
6,35922,75605,111,63,106
11,29153,84113,112,65,129
14,20332,91938,110,64,113
16,18410,102425,110,66,105
19,50229,73650,137,63,116
