counter,start,storeDLT,storeKfrags,finish
0,2654,2873,112,65,105
3,2522,6765,113,79,105
13,2650,10988,111,69,109
1,2585,15217,114,69,113
4,2670,21728,119,69,108
12,22508,4585,109,60,107
18,21760,8201,117,65,111
5,18648,12526,118,64,106
2,23773,17072,112,66,115
9,18695,22050,131,65,107
8,23713,25502,116,62,105
11,14327,30045,144,59,113
7,11194,34377,127,70,121
6,7672,37470,121,65,113
16,11214,41189,108,58,107
15,6671,47083,110,72,104
17,10523,50054,109,65,122
19,39053,1773,110,59,104
14,31911,6951,109,70,114
10,12427,11177,118,67,104
