counter,start,storeDLT,storeKfrags,finish
0,2654,3464,108,61,107
3,2522,7558,149,66,112
13,2650,11763,116,63,111
1,2585,15997,112,65,116
4,2670,20487,111,66,165
12,22508,5502,124,69,109
18,21760,9094,116,66,121
5,18648,16079,115,63,133
2,23773,17291,114,65,112
9,18695,22833,128,62,109
8,23713,26265,110,65,115
11,14327,30594,120,64,108
7,11194,34709,113,87,108
6,7672,38254,116,68,112
16,11214,41743,113,75,106
15,6671,47309,118,66,108
17,10523,51055,110,66,108
19,39053,3422,109,64,126
14,31911,8196,112,68,115
10,12427,11864,110,62,133
