counter,start,storeDLT,storeKfrags,finish
0,2654,5794,117,71,111
3,2522,9366,113,67,117
13,2650,13564,110,66,111
1,2585,17785,116,70,112
4,2670,21619,123,70,108
12,22508,7334,171,64,105
18,21760,10334,112,65,106
5,18648,13400,111,70,113
2,23773,18965,112,66,122
9,18695,22606,112,72,121
8,23713,28057,122,74,108
11,14327,31133,113,70,113
7,11194,36409,112,60,103
6,7672,39738,109,66,105
16,11214,42657,112,58,104
15,6671,47759,110,66,124
17,10523,53076,111,66,118
19,39053,5337,114,70,105
14,31911,9671,111,64,109
10,12427,13760,113,70,105
