counter,start,storeDLT,storeKfrags,finish
0,2654,6030,116,63,111
3,2522,10149,111,70,108
13,2650,14805,109,64,112
1,2585,18120,112,65,104
4,2670,23155,112,66,108
12,22508,8570,123,65,104
18,21760,12107,125,81,104
5,18648,15522,148,81,113
2,23773,17859,125,61,108
9,18695,24881,111,69,122
8,23713,29275,109,66,115
11,14327,33469,110,77,108
7,11194,37715,110,106,109
6,7672,41320,113,75,110
16,11214,44006,115,68,110
15,6671,48889,111,65,112
17,10523,53952,112,59,106
19,39053,6542,112,100,108
14,31911,10775,114,68,120
10,12427,15001,114,68,106
