counter,start,storeDLT,storeKfrags,finish
0,2654,3038,109,63,105
3,2522,6883,116,64,103
13,2650,11094,117,67,107
1,2585,15329,113,72,109
4,2670,22495,124,72,117
12,22508,4710,113,67,107
18,21760,8095,114,67,106
5,18648,12412,110,69,111
2,23773,17180,113,72,110
9,18695,21160,110,64,112
8,23713,24612,111,75,105
11,14327,29708,116,67,112
7,11194,34143,135,72,124
6,7672,37574,112,76,122
16,11214,40633,110,66,110
15,6671,47194,124,64,106
17,10523,50276,119,71,112
19,39053,2883,113,64,104
14,31911,7061,110,70,110
10,12427,11648,113,68,105
