counter,start,storeDLT,storeKfrags,finish
6,7688,8890,115,71,124
0,8152,12460,108,60,107
1,6015,17750,112,72,104
5,4446,21909,110,59,104
14,6794,25849,113,65,113
11,19870,19416,148,101,164
4,20189,24740,110,64,110
2,27782,21077,114,66,111
15,26242,118066,5054,3189,6632
7,19575,117754,2264,5925,7083
10,27826,113646,5782,6994,7131
8,16358,113706,5614,7038,7000
16,20762,104377,4092,4818,6379
3,24839,118278,7582,2016,5651
18,28829,104834,4375,3665,6948
9,95841,138212,1132,1680,2353
12,116469,144335,533,2203,1487
13,96109,140151,1677,1601,830
17,145041,13472,143,477,369
19,12194,4688,111,63,128
