counter,start,storeDLT,storeKfrags,finish
0,4135,6817,112,63,103
1,4467,12326,111,74,114
8,4929,19904,112,70,111
12,19886,10096,114,64,104
7,20442,15868,128,66,114
2,18439,23255,114,68,107
15,15302,26292,137,69,103
3,10184,33838,111,68,117
11,8198,39971,112,61,106
14,14643,46547,113,66,112
6,6434,53260,111,67,119
10,6656,59726,113,71,115
18,61363,8528,122,65,112
5,59991,14908,116,74,114
4,43440,19189,112,73,106
13,57511,22430,116,68,110
9,44892,32275,116,70,110
19,2694,7035,114,72,111
16,2698,8842,113,67,116
17,2666,14167,110,68,107
