counter,start,storeDLT,storeKfrags,finish
0,4551,4141,113,216,133
1,6406,9404,115,77,113
6,4889,17326,111,66,105
9,5550,20815,118,65,105
3,9727,22629,113,67,116
4,10856,25580,115,65,109
15,10653,31159,110,68,103
8,13498,37205,111,69,102
18,25636,27948,113,64,113
2,22323,33706,113,62,102
7,25324,31440,117,66,107
10,35845,26757,114,63,103
12,42092,28231,116,69,109
5,41287,31891,111,65,103
14,32580,20193,116,82,104
13,29089,19731,114,70,110
19,34224,14293,117,72,122
17,22412,6896,131,86,104
16,21205,13608,121,79,114
11,17363,10661,189,151,130
