counter,start,storeDLT,storeKfrags,finish
0,4551,3840,111,93,122
1,6406,10169,135,80,104
6,4889,16833,110,61,102
9,5550,21266,113,67,104
3,9727,22072,109,70,103
4,10856,25215,109,61,102
15,10653,30657,117,79,102
8,13498,36728,111,64,108
18,25636,27598,117,65,106
2,22323,31338,109,68,102
7,25324,31324,109,66,102
10,35845,25485,110,72,109
12,42092,26190,113,67,108
5,41287,31665,115,65,106
14,32580,19941,108,58,101
13,29089,18459,117,60,126
19,34224,14120,121,99,113
17,22412,9789,110,74,141
16,21205,13350,112,61,103
11,17363,10494,221,122,231
