counter,start,storeDLT,storeKfrags,finish
0,4551,8484,114,106,109
1,6406,14021,121,103,114
6,4889,17396,110,66,105
9,5550,24495,111,80,111
3,9727,25144,110,78,104
4,10856,28642,119,66,105
15,10653,33974,110,63,105
8,13498,39615,116,68,111
18,25636,30096,110,60,103
2,22323,36157,118,67,104
7,25324,35375,117,66,102
10,35845,29564,116,59,112
12,42092,28573,123,70,114
5,41287,34712,115,62,103
14,32580,23020,117,61,105
13,29089,21749,135,61,103
19,34224,18636,111,70,103
17,22412,10618,145,148,109
16,21205,15106,112,60,102
11,17363,10549,146,158,153
