counter,start,storeDLT,storeKfrags,finish
1,1444,1668,63,40,93,10
7,1444,1668,63,40,93,10
0,1200,1274,6,7,11,6
4,1102,2129,8,11,10,5
10,1350,1749,6,9,12,7
8,1104,1494,10,10,11,10
3,1152,1695,9,10,15,7
5,2375,1632,6,13,16,17
6,1450,3239,6,11,11,4
2,2094,2200,9,10,11,5
9,2134,1826,9,9,10,13
12,1268,2599,12,10,20,12
11,3555,1354,8,11,19,9
14,2956,4519,9,10,10,3
17,4460,1137,7,8,18,4
19,1136,2193,10,7,22,6
13,1180,1497,20,9,13,8
15,1154,2093,12,11,10,7
18,2700,1412,5,11,17,13
16,1211,1131,19,17,19,6
