counter,start,storeDLT,storeKfrags,finish
0,2785,3258,114,66,113
2,2702,6312,111,63,103
1,5579,6435,110,59,105
3,4967,10435,108,60,105
7,6418,9915,111,65,107
8,9765,5494,119,66,104
18,6291,8514,112,58,109
9,5808,10495,114,66,115
5,3909,14996,112,62,110
6,2554,36834,598,337,234
15,12060,25679,494,306,317
12,33732,5606,110,122,104
4,13529,9332,109,67,106
19,30707,12027,111,93,176
13,21674,8391,112,65,106
10,13900,12715,109,62,174
17,21056,22655,170,61,105
11,4931,26142,111,59,115
14,6632,4512,253,163,206
16,2816,5949,111,75,106
