counter,start,storeDLT,storeKfrags,finish
0,2435,3122,33,55,20
1,2432,5831,14,18,6
3,4355,4531,17,14,10
5,3428,6180,36,63,19
2,8385,8053,66,402,491
6,2588,8842,107,186,11
4,7400,2847,75,96,52
7,3213,6684,22,20,23
9,11682,7675,26,31,9
8,3427,3527,396,102,69
