counter,start,storeDLT,storeKfrags,finish
11,8792,13541,115,69,108
2,11049,22354,116,66,107
1,12617,30462,113,69,117
6,4717,38761,115,64,106
14,10569,49172,115,72,108
0,14734,52653,122,71,109
18,15199,62779,127,66,115
17,13064,78600,122,68,112
5,16783,84464,116,72,106
4,4722,100041,122,66,119
13,15449,108311,131,66,107
3,11632,115473,193,242,111
8,112179,23061,134,87,118
7,117757,18391,122,78,109
16,24777,28329,117,71,106
9,72423,37675,114,68,118
12,97164,46193,128,67,106
19,25823,51925,124,66,107
10,74174,61620,124,70,106
15,33575,6570,116,82,115
