counter,start,storeDLT,storeKfrags,finish
11,8792,12949,116,65,108
2,11049,21963,114,72,115
1,12617,29090,117,65,111
6,4717,36596,123,70,109
0,14734,46698,114,72,118
14,10569,49537,119,72,118
18,15199,61475,118,68,121
17,13064,75117,127,65,113
5,16783,84194,117,79,120
4,4722,101321,118,86,107
3,11632,102068,116,71,106
13,15449,107028,114,68,111
8,112179,23421,707,120,110
7,117757,17138,114,64,107
16,24777,27298,117,69,112
9,72423,35463,117,74,115
12,97164,44342,116,64,107
19,25823,52576,207,68,110
10,74174,66018,117,73,107
15,33575,5627,125,63,107
