counter,start,storeDLT,storeKfrags,finish
0,2896,7127,110,67,109
1,2698,17074,181,61,103
14,2982,27280,115,62,104
7,13059,26696,123,64,103
2,13397,36299,111,65,116
10,23833,39071,113,69,121
6,31630,36517,109,60,107
4,28749,48761,117,62,112
8,39524,39836,124,59,105
5,37809,48730,108,72,108
13,38122,58321,113,67,108
19,38491,67683,111,67,112
9,43764,66685,130,65,104
3,42271,76086,130,75,122
15,35400,87195,118,68,109
11,37346,76697,112,86,103
16,52772,89175,108,65,106
12,83691,35929,118,68,111
17,75952,14598,114,65,109
18,34484,14132,117,65,108
