counter,start,storeDLT,storeKfrags,finish
0,2896,8047,115,79,104
1,2698,18093,117,79,106
14,2982,27516,112,68,104
7,13059,28071,113,72,105
2,13397,37732,114,69,112
10,23833,38071,113,66,120
6,31630,38802,114,73,107
4,28749,50322,116,63,107
8,39524,41735,112,67,110
5,37809,50256,114,65,109
13,38122,59807,117,79,103
19,38491,68567,109,64,113
9,43764,68124,116,65,114
3,42271,78227,115,64,106
15,35400,88532,109,64,102
11,37346,78162,114,66,114
16,52772,83370,120,66,114
12,83691,33557,113,65,112
17,75952,16606,123,65,112
18,34484,15647,110,64,111
