counter,start,storeDLT,storeKfrags,finish
0,2896,8714,117,68,111
1,2698,19198,132,65,105
14,2982,28399,110,68,121
7,13059,28721,112,62,103
2,13397,38508,113,70,110
10,23833,39633,110,68,112
6,31630,40581,111,64,115
4,28749,51206,115,72,105
8,39524,41628,115,60,108
5,37809,51024,124,60,105
13,38122,60734,118,66,110
19,38491,70119,127,67,105
9,43764,68925,132,77,113
3,42271,79187,135,80,113
15,35400,89457,111,60,103
11,37346,80052,120,84,118
16,52772,88375,118,65,104
12,83691,31047,111,66,114
17,75952,17475,109,65,107
18,34484,15516,108,64,103
