counter,start,storeDLT,storeKfrags,finish
0,2896,4685,112,62,105
1,2698,15187,110,65,109
14,2982,23338,110,65,106
7,13059,25172,110,62,105
2,13397,34308,110,69,106
10,23833,40525,109,65,109
6,31630,39448,135,58,105
4,28749,45872,119,69,104
8,39524,37514,114,66,109
5,37809,47139,116,65,103
13,38122,56526,117,63,118
19,38491,65991,111,60,110
9,43764,64766,112,61,105
3,42271,74924,119,68,111
15,35400,85538,125,60,110
11,37346,74401,123,61,105
16,52772,83605,118,67,104
12,83691,33254,109,69,112
17,75952,14056,120,88,109
18,34484,12503,109,69,109
