counter,start,storeDLT,storeKfrags,finish
0,2896,9275,122,67,105
1,2698,21316,116,64,115
14,2982,29504,113,66,108
7,13059,30015,110,66,121
2,13397,39410,126,62,104
10,23833,41189,110,68,111
6,31630,39906,119,60,104
4,28749,51880,110,67,111
8,39524,42756,109,79,115
5,37809,52111,110,67,110
13,38122,61730,111,65,105
19,38491,71233,110,67,108
9,43764,70020,129,63,111
3,42271,80555,112,65,116
15,35400,90457,115,64,108
11,37346,80055,111,69,107
16,52772,85300,113,66,107
12,83691,37269,113,65,111
17,75952,18448,110,71,109
18,34484,16506,111,58,103
