counter,start,storeDLT,storeKfrags,finish
2,1429,2990,116,59,105
0,2527,4728,115,67,104
19,4229,2955,112,66,110
1,5416,4238,115,67,103
9,4015,6181,113,63,121
4,4146,7349,183,61,107
3,3744,10912,110,84,114
5,3419,12586,112,64,114
8,2427,14529,125,79,116
15,15863,2983,116,77,105
16,10443,4785,110,64,117
11,2279,6026,125,73,105
10,10559,9281,114,66,112
6,10491,11443,110,72,128
12,9723,13969,119,69,112
17,7930,15579,114,69,108
7,12871,5433,127,76,105
13,14004,1799,111,65,104
18,2465,2979,115,62,118
14,2443,4096,111,67,104
