counter,start,storeDLT,storeKfrags,finish
0,2379,4133,28,39,74
2,2387,6637,66,165,152
8,4056,6120,33,30,9
3,5589,7169,204,135,641
1,6098,8161,53,30,21
7,6726,2351,174,182,145
4,2323,3168,77,34,41
5,3385,3032,20,41,32
9,2387,2922,333,252,360
6,2337,2807,83,78,186
