counter,start,storeDLT,storeKfrags,finish
1,18036,5265,113,59,113
3,16098,13142,111,60,104
17,7613,20720,109,71,105
6,6573,27657,494,367,116
2,12798,31834,413,123,150
19,18411,40799,145,76,105
4,16235,47929,116,94,123
0,19941,50344,115,68,119
10,18293,57190,115,67,120
18,14782,64159,112,65,164
9,3604,69431,114,64,124
12,5331,74157,116,65,113
11,7484,79161,119,106,109
15,679760,19073,8802,22294,15157
16,635998,74059,110,59,1210
8,750051,88652,110,64,228
7,709425,107215,114,177,310
14,693037,119495,110,70,283
5,764551,139550,219,881,184
13,709438,168365,115,67,202
