counter,start,storeDLT,storeKfrags,finish
0,2631,5942,118,66,109
3,2883,10937,118,60,105
1,2621,15177,114,82,114
2,2481,18411,109,69,122
10,2650,22198,111,67,108
5,2916,26385,124,70,111
12,24043,5726,110,65,112
6,24053,10150,112,78,108
4,20156,14345,114,65,105
8,20343,18280,124,70,104
7,16400,22470,112,62,111
11,13287,26689,122,62,114
18,20240,5645,109,67,110
17,11537,8844,111,68,124
16,2504,5793,110,62,110
9,2436,8746,112,67,129
19,2586,6385,110,61,104
14,2564,5702,117,63,104
15,2552,6124,134,65,125
13,4022,5991,113,66,109
