counter,start,storeDLT,storeKfrags,finish
1,18036,7895,112,68,107
3,16098,12296,110,64,108
17,7613,21586,120,67,147
6,6573,24702,123,75,115
2,12798,32252,134,79,172
19,18411,37236,109,61,105
4,16235,44518,124,72,115
0,19941,50581,124,80,122
10,18293,55973,113,69,110
18,14782,62950,110,58,111
9,3604,65418,121,69,106
12,5331,73593,112,64,106
11,7484,79535,150,175,114
15,679760,21655,21984,6560,14475
16,635998,45548,2566,7145,-1
8,750051,92969,582,240,270
14,693037,115187,118,59,251
7,709425,122201,110,61,118
5,764551,136386,110,1569,1416
13,709438,165118,110,64,145
