counter,start,storeDLT,storeKfrags,finish
1,18036,6442,110,70,109
3,16098,15043,110,63,146
17,7613,20380,110,89,104
6,6573,25545,568,1055,1008
2,12798,34793,114,85,117
19,18411,40205,119,77,143
4,16235,46801,114,62,109
0,19941,52125,110,63,116
10,18293,58376,117,59,114
18,14782,65049,112,64,107
9,3604,68858,110,63,107
12,5331,74642,203,63,106
11,7484,80185,109,58,198
15,679760,21432,22094,6670,14585
16,635998,81695,111,59,158
8,750051,91478,194,63,140
14,693037,122521,110,215,1520
5,764551,130188,108,59,117
7,709425,133982,112,61,110
13,709438,187826,115,66,285
