counter,start,storeDLT,storeKfrags,finish
1,18036,6664,111,61,118
3,16098,15389,109,65,105
17,7613,23741,111,67,107
6,6573,28915,1234,1246,990
2,12798,34247,109,65,104
19,18411,42122,113,58,105
4,16235,45807,110,64,104
0,19941,50894,109,61,113
10,18293,58937,109,60,104
18,14782,66296,111,111,141
9,3604,70400,122,65,112
12,5331,75778,110,77,113
11,7484,83125,115,64,104
15,679760,31566,16348,7682,-1
16,635998,81712,110,91,223
8,750051,106015,109,61,275
14,693037,131825,110,59,116
5,764551,136098,322,72,2281
7,709425,147039,110,60,161
13,709438,193342,119,65,125
