counter,start,storeDLT,storeKfrags,finish
0,2487,2545,109,64,102
1,2549,4781,113,65,105
6,2407,6115,122,60,103
9,6306,4583,110,65,105
2,7124,4674,113,77,106
5,7923,4747,112,62,101
8,3667,8678,109,74,102
10,4255,8491,112,64,107
7,4740,9332,114,64,103
4,10739,3641,115,73,109
3,8022,4396,119,65,104
16,7089,6512,110,65,107
17,6274,8899,111,62,103
15,3491,11146,117,85,110
12,11706,2496,114,69,110
19,11203,4625,122,68,107
11,8033,6662,117,66,108
13,2596,2645,117,68,104
18,2728,2641,113,73,102
14,2455,2626,111,64,103
