counter,start,storeDLT,storeKfrags,finish
0,2487,2988,112,65,105
1,2549,5334,109,66,109
6,2407,7362,110,67,106
9,6306,5028,174,59,102
2,7124,6193,110,59,104
5,7923,7085,115,68,108
8,3667,9267,109,75,101
10,4255,8944,113,65,109
7,4740,10674,127,77,101
4,10739,4412,117,61,103
3,8022,5751,111,63,115
16,7089,7974,110,59,104
17,6274,10003,116,71,104
15,3491,12144,123,75,104
12,11706,2715,116,67,102
19,11203,6069,110,70,114
11,8033,8120,116,65,104
13,2596,2980,110,80,103
18,2728,2758,129,72,104
14,2455,2841,112,71,105
