counter,start,storeDLT,storeKfrags,finish
0,2860,5133,110,61,110
2,3026,17168,110,58,104
5,3499,24309,122,87,106
3,3730,35494,119,65,101
7,3527,45662,112,59,103
10,3801,55878,115,61,103
4,3997,66540,113,66,111
1,42292,37501,111,65,109
12,71351,22442,110,75,102
14,67431,30192,108,60,107
18,66264,38972,112,69,103
9,61290,53950,113,69,102
16,49895,57776,112,71,120
6,50305,65150,116,60,103
8,44468,65846,111,67,104
15,44490,75623,126,70,102
13,41230,84985,111,60,107
19,39759,94641,112,69,104
11,32251,103664,112,64,103
17,2903,7962,114,59,125
