counter,start,storeDLT,storeKfrags,finish
0,2860,8344,110,79,104
2,3026,19697,114,73,102
5,3499,28072,118,63,102
3,3730,37890,111,70,102
7,3527,49048,117,67,109
10,3801,53873,110,61,107
4,3997,62078,110,61,102
1,42292,41007,110,65,138
12,71351,21441,112,73,104
14,67431,33628,111,67,109
18,66264,42772,110,62,104
9,61290,51608,129,63,104
16,49895,60349,109,65,101
6,50305,71118,112,60,111
8,44468,70183,110,67,107
15,44490,79071,109,62,104
13,41230,87675,111,68,111
19,39759,100088,111,65,108
11,32251,106542,109,59,103
17,2903,9294,117,60,136
