counter,start,storeDLT,storeKfrags,finish
0,2847,10544,117,68,109
2,3245,20128,113,59,109
3,2765,28992,116,65,108
6,3002,40261,112,63,116
5,22324,34673,115,68,105
1,22461,44894,131,62,108
8,32842,43062,121,79,108
12,41188,45262,110,64,116
4,39183,52899,110,58,104
10,38991,64651,111,68,115
11,38330,71794,115,63,105
14,34066,80958,116,63,105
13,32833,90406,113,68,113
7,31357,99691,123,72,106
17,29974,109057,111,59,104
9,37785,108937,117,58,116
15,105681,19832,112,67,112
16,102601,19007,114,65,112
18,86022,24440,128,67,107
19,36167,38304,109,67,106
