counter,start,storeDLT,storeKfrags,finish
0,2847,11196,110,72,114
2,3245,20455,110,64,114
3,2765,28204,120,70,106
6,3002,40709,115,67,118
5,22324,35018,112,73,116
1,22461,46442,115,67,107
8,32842,44401,117,67,107
12,41188,44688,128,63,106
4,39183,55149,111,74,115
10,38991,63637,113,64,111
11,38330,71684,109,68,112
14,34066,81513,121,61,118
13,32833,90855,111,65,106
7,31357,100137,110,67,112
17,29974,109712,119,69,129
9,37785,109271,110,70,113
15,105681,20376,134,67,109
16,102601,19443,119,62,104
18,86022,24003,119,65,104
19,36167,37979,111,65,121
