counter,start,storeDLT,storeKfrags,finish
0,4010,3245,229,238,131
15,3082,5491,112,85,150
4,3896,10311,111,69,109
1,3719,12255,113,59,108
11,3897,16661,110,63,104
6,2433,20526,110,68,102
7,19549,5165,116,73,126
13,18018,6882,112,64,109
2,16897,8748,118,61,102
8,14991,11805,110,59,103
3,10456,14894,108,66,107
18,6757,19084,108,65,106
5,17277,7064,114,183,106
9,16829,7723,125,68,103
12,2625,3114,119,60,110
16,2701,4430,109,83,103
19,2705,3360,119,101,104
14,1619,5240,112,64,111
17,2842,2431,112,61,105
10,2604,3217,111,65,104
