counter,start,storeDLT,storeKfrags,finish
15,3082,4774,111,96,112
0,4010,9375,110,66,104
4,3896,11547,149,63,109
1,3719,14721,524,122,858
11,3897,17662,110,61,103
6,2433,20794,111,68,110
7,19549,6215,110,69,109
13,18018,6984,113,76,104
2,16897,9949,111,81,107
8,14991,12779,111,65,106
3,10456,15788,122,75,103
18,6757,15170,109,63,106
5,17277,4716,111,68,105
9,16829,9179,110,69,104
12,2625,3474,109,66,102
16,2701,6091,114,65,102
19,2705,3394,110,84,108
14,1619,6803,114,65,107
17,2842,5234,112,65,105
10,2604,4213,110,70,107
