counter,start,storeDLT,storeKfrags,finish
2,4085,5954,173,67,102
0,4756,15886,118,185,112
4,4408,22088,115,80,105
8,5461,27123,128,69,112
14,19358,20484,135,99,117
5,18944,25328,111,60,115
1,20116,30681,113,75,108
7,24800,31615,110,62,112
12,22474,26180,414,933,560
16,19882,33577,110,68,103
18,17485,37941,111,62,104
6,20050,44344,111,66,108
10,31797,34002,110,68,131
3,26768,33872,112,62,103
11,-1,-1,-1,-1,-1
19,-1,-1,-1,-1,-1
9,-1,-1,-1,-1,-1
15,36825,-1,-1,-1,-1
13,-1,-1,-1,-1,-1
17,35527,-1,-1,-1,-1
