counter,start,storeDLT,storeKfrags,finish
2,4085,5295,148,63,117
0,4756,11882,118,68,102
4,4408,22905,149,77,105
8,5461,26995,110,85,125
14,19358,20451,121,71,121
5,18944,24003,117,62,102
1,20116,29364,117,64,113
7,24800,30462,148,64,107
12,22474,27601,259,289,807
16,19882,31331,109,65,143
18,17485,37705,113,74,135
6,20050,43028,109,65,124
10,31797,29557,113,66,108
3,26768,32397,110,168,369
11,-1,-1,-1,-1,-1
19,-1,-1,-1,-1,-1
17,35527,-1,-1,-1,-1
9,-1,-1,-1,-1,-1
15,36825,-1,-1,-1,-1
13,-1,-1,-1,-1,-1
