counter,start,storeDLT,storeKfrags,finish
0,3110,10678,128,87,117
2,3052,18665,119,79,123
4,3417,30746,118,82,135
1,3980,43551,114,82,120
3,36100,27490,121,86,118
6,46961,29104,118,88,152
14,38595,39527,111,64,117
5,34114,46481,122,80,147
8,31138,62241,113,86,141
17,33356,73468,126,74,122
12,27412,82504,119,81,149
11,26139,94974,168,97,112
13,25355,101102,124,71,140
10,21124,112199,131,82,135
9,31854,109599,114,76,111
7,25828,123798,131,80,188
15,108916,34229,123,84,119
19,121851,21744,123,112,124
18,111986,29337,127,97,115
16,105694,42133,123,77,111
