counter,start,storeDLT,storeKfrags,finish
0,3110,12695,149,96,107
2,3052,23239,148,95,126
4,3417,35255,113,100,131
1,3980,47101,111,79,122
3,36100,31347,130,91,117
6,46961,33272,126,82,162
14,38595,43084,112,79,128
5,34114,51625,112,87,126
8,31138,63859,127,72,162
17,33356,74137,121,70,129
12,27412,84174,119,70,124
11,26139,91467,123,82,107
13,25355,106407,131,83,113
10,21124,116076,111,77,113
9,31854,117827,136,94,108
7,25828,127550,117,82,127
15,108916,37728,133,91,112
19,121851,20991,131,67,109
18,111986,34989,133,67,134
16,105694,44554,134,125,141
