counter,start,storeDLT,storeKfrags,finish
0,3110,2766,127,92,130
2,3052,14351,121,84,113
4,3417,24587,110,84,129
1,3980,35624,169,94,133
3,36100,20725,120,84,143
6,46961,21850,112,67,108
14,38595,36934,113,87,125
5,34114,42783,219,84,120
8,31138,52959,142,88,200
17,33356,69338,112,85,151
12,27412,77758,118,119,112
11,26139,95747,177,67,141
13,25355,98519,113,82,128
10,21124,109993,147,79,114
9,31854,106271,127,93,119
7,25828,117309,137,75,123
15,108916,26933,120,77,107
19,121851,14237,112,74,127
18,111986,24294,131,62,123
16,105694,33759,120,96,140
