counter,start,storeDLT,storeKfrags,finish
1,10114,8170,120,64,106
14,8399,17169,115,64,108
4,11726,31024,120,67,106
8,8552,36640,118,64,106
2,7058,52293,150,70,106
0,12077,64675,123,70,115
15,25113,50049,114,62,110
11,25036,59173,114,67,112
3,53335,43626,117,72,117
7,64209,42080,117,65,108
16,61382,52330,123,70,111
5,64416,64414,124,65,137
6,70172,80509,114,66,156
17,56616,83348,123,62,109
12,53416,86228,125,67,122
10,46851,94687,117,76,118
9,52380,101939,115,64,107
13,46949,101899,120,74,118
19,78980,58791,118,74,116
18,88847,53835,115,65,106
