counter,start,storeDLT,storeKfrags,finish
1,10114,6414,122,65,106
14,8399,16398,117,63,111
4,11726,24846,1027,202,108
8,8552,38116,114,70,115
2,7058,51830,116,72,110
0,12077,62901,123,71,112
15,25113,50961,113,71,118
11,25036,56933,132,136,107
3,53335,41164,133,91,107
7,64209,39569,143,196,108
16,61382,50716,120,73,113
5,64416,63585,118,71,125
6,70172,79066,114,65,113
17,56616,78961,1029,103,151
12,53416,81796,118,62,106
10,46851,93167,126,70,111
9,52380,106426,117,71,110
13,46949,100872,119,67,106
19,78980,54619,118,66,109
18,88847,50932,115,81,114
