counter,start,storeDLT,storeKfrags,finish
1,10114,5286,121,64,106
14,8399,16032,142,63,108
4,11726,23853,1039,125,913
8,8552,37992,116,63,106
2,7058,51941,118,74,123
0,12077,63025,119,63,107
15,25113,50393,117,71,111
11,25036,56932,139,146,106
3,53335,41167,127,92,106
7,64209,39566,135,171,111
16,61382,50604,119,68,106
5,64416,63858,116,70,111
6,70172,79694,118,82,108
17,56616,80019,126,125,119
12,53416,80556,116,141,112
10,46851,93052,114,76,116
9,52380,100175,125,71,115
13,46949,101232,122,67,112
19,78980,54849,118,66,117
18,88847,51048,122,72,158
