counter,start,storeDLT,storeKfrags,finish
1,10114,5805,115,72,111
14,8399,14219,116,71,107
4,11726,24847,1018,186,111
8,8552,35527,121,69,106
2,7058,49741,116,69,109
0,12077,62442,116,73,122
15,25113,45556,115,74,114
11,25036,56928,123,122,108
3,53335,39835,117,110,1104
7,64209,39567,157,200,190
16,61382,49788,120,67,108
5,64416,65347,118,69,111
6,70172,70276,115,62,120
17,56616,78000,115,68,107
12,53416,80522,131,156,112
10,46851,92589,119,69,113
9,52380,100524,124,66,110
13,46949,106465,114,71,114
19,78980,54191,117,71,107
18,88847,52004,116,74,116
