counter,start,storeDLT,storeKfrags,finish
0,2789,11379,122,66,118
1,2817,20660,111,66,103
2,2879,29238,111,65,102
4,3314,38583,140,80,113
5,3354,47051,115,76,105
15,20624,40661,111,63,106
13,20726,48913,110,62,104
18,20913,56415,114,76,103
3,46560,42296,111,74,103
8,38764,46873,123,74,115
16,38178,58975,114,63,107
19,37617,67589,111,76,104
11,33303,75744,110,68,106
12,53704,56341,112,65,102
14,54951,65686,120,60,108
7,52426,73620,111,60,104
6,48401,82031,112,67,109
17,46485,90367,110,67,106
9,47786,96997,113,83,101
10,83381,5850,109,65,107
