counter,start,storeDLT,storeKfrags,finish
0,2789,4445,114,63,108
1,2817,12894,121,77,106
2,2879,23148,120,59,102
4,3314,32584,137,68,109
5,3354,41938,111,68,104
15,20624,33203,117,62,102
13,20726,41695,112,66,109
18,20913,50744,111,65,107
3,46560,35007,112,65,103
8,38764,43505,117,67,108
16,38178,54369,124,78,107
19,37617,61593,112,70,105
11,33303,68624,112,72,105
12,53704,48807,113,72,105
14,54951,58524,112,67,110
7,52426,66503,113,64,105
6,48401,75006,110,58,104
17,46485,82127,114,69,109
9,47786,89038,112,69,106
10,83381,4049,120,65,102
