counter,start,storeDLT,storeKfrags,finish
2,4014,5499,111,60,108
0,9010,13293,111,69,109
10,6947,20915,118,63,109
1,9410,25363,122,66,105
6,7936,36043,114,67,107
8,6018,39264,112,65,133
16,3949,45393,116,66,106
3,3759,51283,113,64,106
7,48591,13612,111,65,110
4,52160,13635,116,66,122
5,53897,17167,114,77,107
9,42667,24403,110,64,112
13,51538,32702,110,67,114
12,44866,35795,111,61,107
11,48808,44180,113,65,113
17,44019,49968,110,64,121
14,49963,7751,117,84,115
15,38340,12036,112,62,108
18,-1,-1,-1,-1,-1
19,48573,-1,-1,-1,-1
