counter,start,storeDLT,storeKfrags,finish
2,4014,8039,114,75,124
0,9010,16779,126,78,106
10,6947,20586,113,74,109
1,9410,29712,111,79,114
8,6018,37138,114,67,108
6,7936,40870,178,62,105
16,3949,45619,115,64,114
3,3759,52513,116,66,104
7,48591,15283,120,70,108
4,52160,14219,109,71,107
5,53897,18990,111,64,112
9,42667,23719,116,58,106
13,51538,31904,111,68,109
12,44866,38018,109,73,115
11,48808,45623,111,69,110
17,44019,50801,117,72,107
15,38340,5530,110,62,107
14,49963,12193,113,69,106
18,-1,-1,-1,-1,-1
19,48573,-1,-1,-1,-1
