counter,start,storeDLT,storeKfrags,finish
2,4014,8590,112,62,108
0,9010,14314,129,67,110
10,6947,21359,117,63,109
1,9410,25690,110,72,117
8,6018,33432,110,66,114
6,7936,40731,112,70,112
16,3949,46390,171,61,103
3,3759,53068,112,92,108
7,48591,16070,122,65,107
4,52160,17086,125,71,106
5,53897,18534,114,64,108
9,42667,25524,128,72,110
13,51538,30316,114,63,104
12,44866,38467,109,93,107
11,48808,43504,118,72,115
17,44019,51388,110,64,124
15,38340,8325,119,99,107
14,49963,14373,126,64,105
18,-1,-1,-1,-1,-1
19,48573,-1,-1,-1,-1
