counter,start,storeDLT,storeKfrags,finish
2,4014,5771,111,69,112
0,9010,11514,112,64,105
10,6947,19913,114,65,107
1,9410,30491,112,66,111
8,6018,38472,115,67,113
6,7936,42087,121,73,112
16,3949,44167,111,61,105
3,3759,51853,116,83,116
7,48591,14951,110,60,104
4,52160,14776,111,67,107
5,53897,16613,125,75,104
9,42667,23399,114,68,105
13,51538,32246,110,59,106
12,44866,33207,116,67,108
11,48808,43395,121,68,113
17,44019,50300,115,69,113
14,49963,8235,126,69,138
15,38340,12890,121,69,113
18,-1,-1,-1,-1,-1
19,48573,-1,-1,-1,-1
