counter,start,storeDLT,storeKfrags,finish
2,4014,8816,114,67,106
0,9010,15534,109,69,111
10,6947,20700,114,71,112
1,9410,30164,109,74,112
8,6018,37696,112,87,110
6,7936,42643,122,72,106
16,3949,44825,112,63,115
3,3759,52180,111,66,117
7,48591,15175,113,74,112
4,52160,14438,122,63,115
5,53897,17838,110,65,113
9,42667,24061,112,67,125
13,51538,32135,122,72,122
12,44866,33979,116,76,111
11,48808,43064,116,67,104
17,44019,50416,110,77,109
14,49963,11596,117,62,111
15,38340,13583,111,65,114
18,-1,-1,-1,-1,-1
19,48573,-1,-1,-1,-1
