counter,start,storeDLT,storeKfrags,finish
0,2406,2890,112,65,117
1,2350,4221,116,69,114
7,2467,4574,111,66,113
10,3239,3894,112,62,104
14,3840,4118,119,66,107
5,3884,4170,110,66,110
12,3208,5145,111,71,120
11,3573,3805,114,76,109
2,3615,5762,111,66,104
4,4074,5533,111,69,114
3,4809,3185,114,65,115
9,4572,4129,114,68,107
13,4036,5113,114,61,109
6,2390,5949,127,67,109
8,2369,6985,111,67,105
17,2408,3163,111,77,111
18,1380,2728,117,85,108
15,3395,3949,109,68,104
19,2468,3295,111,59,106
16,2432,3289,110,70,107
