counter,start,storeDLT,storeKfrags,finish
1,4968,5163,111,65,107
6,2833,10956,120,60,118
0,5979,17153,113,64,105
3,4852,24000,112,61,106
9,3192,28228,118,64,142
13,28865,10996,124,67,103
5,29398,13905,114,64,104
14,16500,16972,115,63,104
4,19092,23044,112,72,103
8,14978,30487,112,63,106
2,19234,35995,112,61,102
11,8853,33810,110,67,103
10,9190,40440,111,65,104
7,41345,3086,109,60,104
12,37681,9789,114,67,109
18,27930,16183,112,64,113
16,16101,21615,110,67,110
17,7769,3432,109,62,103
19,4542,2637,115,64,112
15,2703,3641,119,60,106
