counter,start,storeDLT,storeKfrags,finish
1,4968,3281,112,61,110
6,2833,11967,125,61,103
0,5979,19043,110,188,119
3,4852,25346,119,63,103
9,3192,30967,113,89,104
13,28865,13990,117,74,109
5,29398,9479,109,60,104
14,16500,17754,115,66,110
4,19092,24393,111,66,109
8,14978,29475,112,68,120
2,19234,37460,111,77,107
11,8853,36259,111,72,118
10,9190,42897,112,66,104
7,41345,3586,113,79,103
12,37681,10555,116,67,112
18,27930,16986,112,62,106
16,16101,23446,119,70,111
17,7769,4825,113,63,113
19,4542,3298,112,64,111
15,2703,5009,111,64,107
