counter,start,storeDLT,storeKfrags,finish
1,4968,6067,111,71,120
6,2833,12634,110,66,123
0,5979,19505,110,61,112
3,4852,26014,117,66,106
9,3192,30191,112,66,105
13,28865,14565,116,63,102
5,29398,10226,109,60,106
14,16500,15299,110,67,118
4,19092,24161,118,61,105
8,14978,30815,116,74,101
2,19234,38139,109,66,103
11,8853,36940,113,71,111
10,9190,43569,116,74,104
7,41345,5249,119,68,112
12,37681,11590,110,62,103
18,27930,16867,120,68,111
16,16101,24116,114,80,107
17,7769,5778,125,62,111
19,4542,4968,112,67,123
15,2703,8012,110,66,108
