counter,start,storeDLT,storeKfrags,finish
0,2901,8517,111,60,103
1,11331,12213,113,70,110
17,10682,20837,115,62,113
10,10912,34191,114,72,103
3,10343,44625,127,62,104
2,9530,55073,114,64,103
5,7835,62398,110,72,111
4,25799,53324,111,69,107
6,59225,26751,110,63,111
7,59937,37214,117,72,114
12,53241,46713,111,71,109
18,48111,58778,113,74,110
15,46767,54000,111,67,108
14,40949,67590,113,68,108
19,44780,77560,112,65,111
8,31789,88653,111,69,117
11,39892,99225,111,59,128
13,27225,110316,111,64,110
9,23460,119591,109,65,113
16,67800,4509,112,62,104
