counter,start,storeDLT,storeKfrags,finish
0,2901,5742,109,60,106
1,11331,7715,110,58,103
17,10682,16146,113,61,103
10,10912,31089,114,67,111
3,10343,40946,118,66,107
2,9530,48989,122,65,105
5,7835,60943,110,65,112
4,25799,54675,116,67,109
6,59225,22619,117,69,105
7,59937,31647,111,77,111
12,53241,44031,125,76,105
18,48111,53090,110,62,111
15,46767,59137,117,60,112
14,40949,64359,111,66,112
19,44780,71392,111,73,120
8,31789,86085,112,70,117
11,39892,92514,114,70,103
13,27225,105842,112,63,107
9,23460,115330,111,69,106
16,67800,7459,135,61,109
