counter,start,storeDLT,storeKfrags,finish
0,2901,9893,113,77,107
1,11331,11123,124,70,105
17,10682,23722,111,68,114
10,10912,33061,113,68,135
3,10343,43742,112,60,109
2,9530,54001,123,64,104
5,7835,62065,113,66,110
4,25799,57451,123,70,103
6,59225,25392,122,66,102
7,59937,36438,113,66,105
12,53241,47366,112,64,121
18,48111,57570,113,67,118
15,46767,53215,114,70,112
14,40949,66257,110,67,137
19,44780,74391,119,65,107
8,31789,86416,110,68,111
11,39892,98112,119,69,102
13,27225,106410,110,67,115
9,23460,119457,125,66,111
16,67800,4834,109,63,109
