counter,start,storeDLT,storeKfrags,finish
0,2901,10128,115,72,109
1,11331,10237,111,66,103
17,10682,22945,131,65,104
10,10912,29851,113,62,104
3,10343,42735,115,67,116
2,9530,53011,117,68,107
5,7835,61956,116,60,112
4,25799,52332,127,63,112
6,59225,24827,110,70,105
7,59937,35537,111,58,122
12,53241,46341,124,65,105
18,48111,55990,188,64,105
15,46767,52319,115,61,107
14,40949,65694,114,71,105
19,44780,75320,113,64,105
8,31789,83988,111,65,106
11,39892,97409,118,66,103
13,27225,104716,111,62,104
9,23460,118787,113,70,112
16,67800,10115,110,69,106
