counter,start,storeDLT,storeKfrags,finish
0,2974,7773,115,76,107
4,4700,17218,111,68,108
8,4353,27108,113,63,118
2,5123,34066,112,69,109
10,3602,42353,112,73,104
7,4532,51181,118,80,112
1,13594,53194,115,61,105
18,53409,20812,120,66,104
13,54964,29583,110,86,104
17,52562,37536,132,66,126
9,50950,47065,113,63,112
3,49077,55616,121,66,103
15,48199,63328,110,65,108
5,56058,60939,119,64,104
12,44076,70790,112,75,113
6,35922,77382,113,67,111
11,29153,87711,112,66,109
14,20332,96503,126,65,106
16,18410,104595,114,66,113
19,50229,77133,110,64,108
