counter,start,storeDLT,storeKfrags,finish
0,2974,6534,112,65,104
4,4700,14488,114,74,108
8,4353,25598,116,72,114
2,5123,31231,115,62,105
10,3602,39911,110,57,104
7,4532,47398,120,68,111
1,13594,49914,112,66,110
18,53409,16715,119,67,105
13,54964,26069,114,60,109
17,52562,33624,117,81,114
9,50950,42490,116,72,111
3,49077,52154,109,73,112
15,48199,60642,115,71,105
5,56058,57815,116,67,119
12,44076,69442,125,68,104
6,35922,75937,120,71,105
11,29153,84792,111,66,109
14,20332,93272,109,65,112
16,18410,101196,114,60,105
19,50229,73982,113,64,116
